0.00.169.116 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.282.965 I srv    load_model: loading model '/home/mark/AI/Models/Qwen 3.6/27B/Qwen3.6-27B-Q8_0.gguf'
1.09.975.727 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.10.031.847 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
1.10.031.929 I srv  llama_server: model loaded
1.10.031.937 I srv  llama_server: listening on http://0.0.0.0:8091
1.21.062.170 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
945.30.150.221 I slot print_timing: id  0 | task 511120 | n_decoded =    419, tg =   9.58 t/s, tg_3s =   9.55 t/s
945.33.185.380 I slot print_timing: id  0 | task 511120 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.55 t/s
945.36.227.762 I slot print_timing: id  0 | task 511120 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.53 t/s
945.39.265.228 I slot print_timing: id  0 | task 511120 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
945.42.302.832 I slot print_timing: id  0 | task 511120 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.55 t/s
945.45.343.555 I slot print_timing: id  0 | task 511120 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.54 t/s
945.48.381.032 I slot print_timing: id  0 | task 511120 | n_decoded =    593, tg =   9.57 t/s, tg_3s =   9.55 t/s
945.51.418.889 I slot print_timing: id  0 | task 511120 | n_decoded =    622, tg =   9.57 t/s, tg_3s =   9.55 t/s
945.54.457.347 I slot print_timing: id  0 | task 511120 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.54 t/s
945.57.494.873 I slot print_timing: id  0 | task 511120 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
946.00.532.220 I slot print_timing: id  0 | task 511120 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.55 t/s
946.03.579.718 I slot print_timing: id  0 | task 511120 | n_decoded =    738, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.06.624.526 I slot print_timing: id  0 | task 511120 | n_decoded =    767, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.09.669.764 I slot print_timing: id  0 | task 511120 | n_decoded =    796, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.12.715.733 I slot print_timing: id  0 | task 511120 | n_decoded =    825, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.15.760.579 I slot print_timing: id  0 | task 511120 | n_decoded =    854, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.18.805.377 I slot print_timing: id  0 | task 511120 | n_decoded =    883, tg =   9.56 t/s, tg_3s =   9.52 t/s
946.21.850.218 I slot print_timing: id  0 | task 511120 | n_decoded =    912, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.24.895.030 I slot print_timing: id  0 | task 511120 | n_decoded =    941, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.27.939.955 I slot print_timing: id  0 | task 511120 | n_decoded =    970, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.30.991.530 I slot print_timing: id  0 | task 511120 | n_decoded =    999, tg =   9.55 t/s, tg_3s =   9.50 t/s
946.34.036.366 I slot print_timing: id  0 | task 511120 | n_decoded =   1028, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.37.081.645 I slot print_timing: id  0 | task 511120 | n_decoded =   1057, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.40.126.464 I slot print_timing: id  0 | task 511120 | n_decoded =   1086, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.43.172.829 I slot print_timing: id  0 | task 511120 | n_decoded =   1115, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.46.218.043 I slot print_timing: id  0 | task 511120 | n_decoded =   1144, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.49.263.006 I slot print_timing: id  0 | task 511120 | n_decoded =   1173, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.52.308.020 I slot print_timing: id  0 | task 511120 | n_decoded =   1202, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.55.353.021 I slot print_timing: id  0 | task 511120 | n_decoded =   1231, tg =   9.55 t/s, tg_3s =   9.52 t/s
946.58.404.512 I slot print_timing: id  0 | task 511120 | n_decoded =   1260, tg =   9.54 t/s, tg_3s =   9.50 t/s
947.01.449.460 I slot print_timing: id  0 | task 511120 | n_decoded =   1289, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.04.495.070 I slot print_timing: id  0 | task 511120 | n_decoded =   1318, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.07.541.173 I slot print_timing: id  0 | task 511120 | n_decoded =   1347, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.10.586.138 I slot print_timing: id  0 | task 511120 | n_decoded =   1376, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.13.631.032 I slot print_timing: id  0 | task 511120 | n_decoded =   1405, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.16.675.977 I slot print_timing: id  0 | task 511120 | n_decoded =   1434, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.19.721.397 I slot print_timing: id  0 | task 511120 | n_decoded =   1463, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.22.767.620 I slot print_timing: id  0 | task 511120 | n_decoded =   1492, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.25.819.185 I slot print_timing: id  0 | task 511120 | n_decoded =   1521, tg =   9.54 t/s, tg_3s =   9.50 t/s
947.28.864.195 I slot print_timing: id  0 | task 511120 | n_decoded =   1550, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.31.909.271 I slot print_timing: id  0 | task 511120 | n_decoded =   1579, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.34.954.836 I slot print_timing: id  0 | task 511120 | n_decoded =   1608, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.38.001.375 I slot print_timing: id  0 | task 511120 | n_decoded =   1637, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.41.046.516 I slot print_timing: id  0 | task 511120 | n_decoded =   1666, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.44.091.428 I slot print_timing: id  0 | task 511120 | n_decoded =   1695, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.47.136.472 I slot print_timing: id  0 | task 511120 | n_decoded =   1724, tg =   9.54 t/s, tg_3s =   9.52 t/s
947.50.189.330 I slot print_timing: id  0 | task 511120 | n_decoded =   1753, tg =   9.54 t/s, tg_3s =   9.50 t/s
947.53.241.174 I slot print_timing: id  0 | task 511120 | n_decoded =   1782, tg =   9.54 t/s, tg_3s =   9.50 t/s
947.56.292.750 I slot print_timing: id  0 | task 511120 | n_decoded =   1811, tg =   9.54 t/s, tg_3s =   9.50 t/s
947.59.344.658 I slot print_timing: id  0 | task 511120 | n_decoded =   1840, tg =   9.54 t/s, tg_3s =   9.50 t/s
948.02.396.910 I slot print_timing: id  0 | task 511120 | n_decoded =   1869, tg =   9.54 t/s, tg_3s =   9.50 t/s
948.05.449.654 I slot print_timing: id  0 | task 511120 | n_decoded =   1898, tg =   9.54 t/s, tg_3s =   9.50 t/s
948.08.501.555 I slot print_timing: id  0 | task 511120 | n_decoded =   1927, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.11.553.328 I slot print_timing: id  0 | task 511120 | n_decoded =   1956, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.14.605.031 I slot print_timing: id  0 | task 511120 | n_decoded =   1985, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.17.663.339 I slot print_timing: id  0 | task 511120 | n_decoded =   2014, tg =   9.53 t/s, tg_3s =   9.48 t/s
948.20.715.343 I slot print_timing: id  0 | task 511120 | n_decoded =   2043, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.23.767.308 I slot print_timing: id  0 | task 511120 | n_decoded =   2072, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.26.819.982 I slot print_timing: id  0 | task 511120 | n_decoded =   2101, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.29.873.279 I slot print_timing: id  0 | task 511120 | n_decoded =   2130, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.32.925.276 I slot print_timing: id  0 | task 511120 | n_decoded =   2159, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.35.977.184 I slot print_timing: id  0 | task 511120 | n_decoded =   2188, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.39.029.207 I slot print_timing: id  0 | task 511120 | n_decoded =   2217, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.42.081.051 I slot print_timing: id  0 | task 511120 | n_decoded =   2246, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.45.139.724 I slot print_timing: id  0 | task 511120 | n_decoded =   2275, tg =   9.53 t/s, tg_3s =   9.48 t/s
948.48.192.061 I slot print_timing: id  0 | task 511120 | n_decoded =   2304, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.51.243.990 I slot print_timing: id  0 | task 511120 | n_decoded =   2333, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.54.296.678 I slot print_timing: id  0 | task 511120 | n_decoded =   2362, tg =   9.53 t/s, tg_3s =   9.50 t/s
948.57.349.760 I slot print_timing: id  0 | task 511120 | n_decoded =   2391, tg =   9.53 t/s, tg_3s =   9.50 t/s
949.00.401.756 I slot print_timing: id  0 | task 511120 | n_decoded =   2420, tg =   9.53 t/s, tg_3s =   9.50 t/s
949.03.453.767 I slot print_timing: id  0 | task 511120 | n_decoded =   2449, tg =   9.53 t/s, tg_3s =   9.50 t/s
949.06.505.640 I slot print_timing: id  0 | task 511120 | n_decoded =   2478, tg =   9.53 t/s, tg_3s =   9.50 t/s
949.09.557.540 I slot print_timing: id  0 | task 511120 | n_decoded =   2507, tg =   9.53 t/s, tg_3s =   9.50 t/s
949.12.620.412 I slot print_timing: id  0 | task 511120 | n_decoded =   2536, tg =   9.53 t/s, tg_3s =   9.47 t/s
949.15.678.873 I slot print_timing: id  0 | task 511120 | n_decoded =   2565, tg =   9.53 t/s, tg_3s =   9.48 t/s
949.18.737.212 I slot print_timing: id  0 | task 511120 | n_decoded =   2594, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.21.795.935 I slot print_timing: id  0 | task 511120 | n_decoded =   2623, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.24.855.594 I slot print_timing: id  0 | task 511120 | n_decoded =   2652, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.27.914.024 I slot print_timing: id  0 | task 511120 | n_decoded =   2681, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.30.972.764 I slot print_timing: id  0 | task 511120 | n_decoded =   2710, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.34.031.536 I slot print_timing: id  0 | task 511120 | n_decoded =   2739, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.37.090.113 I slot print_timing: id  0 | task 511120 | n_decoded =   2768, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.40.155.386 I slot print_timing: id  0 | task 511120 | n_decoded =   2797, tg =   9.52 t/s, tg_3s =   9.46 t/s
949.43.213.910 I slot print_timing: id  0 | task 511120 | n_decoded =   2826, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.46.272.825 I slot print_timing: id  0 | task 511120 | n_decoded =   2855, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.49.331.465 I slot print_timing: id  0 | task 511120 | n_decoded =   2884, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.52.391.170 I slot print_timing: id  0 | task 511120 | n_decoded =   2913, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.55.449.745 I slot print_timing: id  0 | task 511120 | n_decoded =   2942, tg =   9.52 t/s, tg_3s =   9.48 t/s
949.58.508.404 I slot print_timing: id  0 | task 511120 | n_decoded =   2971, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.01.566.991 I slot print_timing: id  0 | task 511120 | n_decoded =   3000, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.04.631.931 I slot print_timing: id  0 | task 511120 | n_decoded =   3029, tg =   9.52 t/s, tg_3s =   9.46 t/s
950.07.690.702 I slot print_timing: id  0 | task 511120 | n_decoded =   3058, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.10.749.274 I slot print_timing: id  0 | task 511120 | n_decoded =   3087, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.13.808.731 I slot print_timing: id  0 | task 511120 | n_decoded =   3116, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.16.867.726 I slot print_timing: id  0 | task 511120 | n_decoded =   3145, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.19.927.665 I slot print_timing: id  0 | task 511120 | n_decoded =   3174, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.22.986.250 I slot print_timing: id  0 | task 511120 | n_decoded =   3203, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.26.044.788 I slot print_timing: id  0 | task 511120 | n_decoded =   3232, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.29.103.614 I slot print_timing: id  0 | task 511120 | n_decoded =   3261, tg =   9.52 t/s, tg_3s =   9.48 t/s
950.32.168.728 I slot print_timing: id  0 | task 511120 | n_decoded =   3290, tg =   9.51 t/s, tg_3s =   9.46 t/s
950.35.227.805 I slot print_timing: id  0 | task 511120 | n_decoded =   3319, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.38.286.523 I slot print_timing: id  0 | task 511120 | n_decoded =   3348, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.41.346.199 I slot print_timing: id  0 | task 511120 | n_decoded =   3377, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.44.405.270 I slot print_timing: id  0 | task 511120 | n_decoded =   3406, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.47.465.146 I slot print_timing: id  0 | task 511120 | n_decoded =   3435, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.50.523.881 I slot print_timing: id  0 | task 511120 | n_decoded =   3464, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.53.582.522 I slot print_timing: id  0 | task 511120 | n_decoded =   3493, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.56.641.288 I slot print_timing: id  0 | task 511120 | n_decoded =   3522, tg =   9.51 t/s, tg_3s =   9.48 t/s
950.59.709.238 I slot print_timing: id  0 | task 511120 | n_decoded =   3551, tg =   9.51 t/s, tg_3s =   9.45 t/s
951.02.774.486 I slot print_timing: id  0 | task 511120 | n_decoded =   3580, tg =   9.51 t/s, tg_3s =   9.46 t/s
951.05.839.868 I slot print_timing: id  0 | task 511120 | n_decoded =   3609, tg =   9.51 t/s, tg_3s =   9.46 t/s
951.08.905.688 I slot print_timing: id  0 | task 511120 | n_decoded =   3638, tg =   9.51 t/s, tg_3s =   9.46 t/s
951.11.972.159 I slot print_timing: id  0 | task 511120 | n_decoded =   3667, tg =   9.51 t/s, tg_3s =   9.46 t/s
951.15.037.661 I slot print_timing: id  0 | task 511120 | n_decoded =   3696, tg =   9.51 t/s, tg_3s =   9.46 t/s
951.15.354.752 I slot print_timing: id  0 | task 511120 | prompt eval time =    1362.00 ms /    45 tokens (   30.27 ms per token,    33.04 tokens per second)
951.15.354.758 I slot print_timing: id  0 | task 511120 |        eval time =  388961.17 ms /  3699 tokens (  105.15 ms per token,     9.51 tokens per second)
951.15.354.760 I slot print_timing: id  0 | task 511120 |       total time =  390323.17 ms /  3744 tokens
951.15.354.761 I slot print_timing: id  0 | task 511120 |    graphs reused =     510850
951.15.354.845 I slot      release: id  0 | task 511120 | stop processing: n_tokens = 3743, truncated = 0
951.15.388.984 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 155136955993
951.15.389.305 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 421.040 MiB)
951.16.008.296 I slot launch_slot_: id  0 | task 514821 | processing task, is_child = 0
951.27.729.488 I slot print_timing: id  0 | task 514821 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
951.30.763.309 I slot print_timing: id  0 | task 514821 | n_decoded =    129, tg =   9.63 t/s, tg_3s =   9.56 t/s
951.33.796.784 I slot print_timing: id  0 | task 514821 | n_decoded =    158, tg =   9.62 t/s, tg_3s =   9.56 t/s
951.36.830.591 I slot print_timing: id  0 | task 514821 | n_decoded =    187, tg =   9.61 t/s, tg_3s =   9.56 t/s
951.39.864.247 I slot print_timing: id  0 | task 514821 | n_decoded =    216, tg =   9.60 t/s, tg_3s =   9.56 t/s
951.42.905.959 I slot print_timing: id  0 | task 514821 | n_decoded =    245, tg =   9.59 t/s, tg_3s =   9.53 t/s
951.45.941.941 I slot print_timing: id  0 | task 514821 | n_decoded =    274, tg =   9.59 t/s, tg_3s =   9.55 t/s
951.48.978.423 I slot print_timing: id  0 | task 514821 | n_decoded =    303, tg =   9.59 t/s, tg_3s =   9.55 t/s
951.52.013.824 I slot print_timing: id  0 | task 514821 | n_decoded =    332, tg =   9.58 t/s, tg_3s =   9.55 t/s
951.55.049.025 I slot print_timing: id  0 | task 514821 | n_decoded =    361, tg =   9.58 t/s, tg_3s =   9.55 t/s
951.58.084.322 I slot print_timing: id  0 | task 514821 | n_decoded =    390, tg =   9.58 t/s, tg_3s =   9.55 t/s
952.01.119.662 I slot print_timing: id  0 | task 514821 | n_decoded =    419, tg =   9.58 t/s, tg_3s =   9.55 t/s
952.04.154.665 I slot print_timing: id  0 | task 514821 | n_decoded =    448, tg =   9.58 t/s, tg_3s =   9.56 t/s
952.07.196.462 I slot print_timing: id  0 | task 514821 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.53 t/s
952.10.233.615 I slot print_timing: id  0 | task 514821 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.13.270.867 I slot print_timing: id  0 | task 514821 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.16.308.240 I slot print_timing: id  0 | task 514821 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.19.345.483 I slot print_timing: id  0 | task 514821 | n_decoded =    593, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.22.382.765 I slot print_timing: id  0 | task 514821 | n_decoded =    622, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.25.420.046 I slot print_timing: id  0 | task 514821 | n_decoded =    651, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.28.457.476 I slot print_timing: id  0 | task 514821 | n_decoded =    680, tg =   9.57 t/s, tg_3s =   9.55 t/s
952.31.494.897 I slot print_timing: id  0 | task 514821 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.55 t/s
952.34.537.556 I slot print_timing: id  0 | task 514821 | n_decoded =    738, tg =   9.56 t/s, tg_3s =   9.53 t/s
952.37.582.310 I slot print_timing: id  0 | task 514821 | n_decoded =    767, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.40.627.151 I slot print_timing: id  0 | task 514821 | n_decoded =    796, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.43.671.844 I slot print_timing: id  0 | task 514821 | n_decoded =    825, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.46.716.608 I slot print_timing: id  0 | task 514821 | n_decoded =    854, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.49.761.352 I slot print_timing: id  0 | task 514821 | n_decoded =    883, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.52.806.107 I slot print_timing: id  0 | task 514821 | n_decoded =    912, tg =   9.56 t/s, tg_3s =   9.52 t/s
952.55.850.788 I slot print_timing: id  0 | task 514821 | n_decoded =    941, tg =   9.55 t/s, tg_3s =   9.52 t/s
952.58.895.561 I slot print_timing: id  0 | task 514821 | n_decoded =    970, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.01.943.792 I slot print_timing: id  0 | task 514821 | n_decoded =    999, tg =   9.55 t/s, tg_3s =   9.51 t/s
953.04.988.606 I slot print_timing: id  0 | task 514821 | n_decoded =   1028, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.08.033.351 I slot print_timing: id  0 | task 514821 | n_decoded =   1057, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.11.078.043 I slot print_timing: id  0 | task 514821 | n_decoded =   1086, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.14.122.668 I slot print_timing: id  0 | task 514821 | n_decoded =   1115, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.17.167.384 I slot print_timing: id  0 | task 514821 | n_decoded =   1144, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.20.212.160 I slot print_timing: id  0 | task 514821 | n_decoded =   1173, tg =   9.55 t/s, tg_3s =   9.52 t/s
953.22.207.028 I slot print_timing: id  0 | task 514821 | prompt eval time =    1359.05 ms /    38 tokens (   35.76 ms per token,    27.96 tokens per second)
953.22.207.035 I slot print_timing: id  0 | task 514821 |        eval time =  124839.65 ms /  1192 tokens (  104.73 ms per token,     9.55 tokens per second)
953.22.207.037 I slot print_timing: id  0 | task 514821 |       total time =  126198.70 ms /  1230 tokens
953.22.207.043 I slot print_timing: id  0 | task 514821 |    graphs reused =     512036
953.22.207.086 I slot      release: id  0 | task 514821 | stop processing: n_tokens = 1229, truncated = 0
953.22.241.641 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.104 (> 0.100 thold), f_keep = 0.007
953.22.241.835 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 559.832 MiB)
953.22.714.900 I slot launch_slot_: id  0 | task 516015 | processing task, is_child = 0
953.35.273.837 I slot print_timing: id  0 | task 516015 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
953.38.309.043 I slot print_timing: id  0 | task 516015 | n_decoded =    129, tg =   9.63 t/s, tg_3s =   9.55 t/s
953.41.344.311 I slot print_timing: id  0 | task 516015 | n_decoded =    158, tg =   9.61 t/s, tg_3s =   9.55 t/s
953.44.383.303 I slot print_timing: id  0 | task 516015 | n_decoded =    187, tg =   9.60 t/s, tg_3s =   9.54 t/s
953.47.419.885 I slot print_timing: id  0 | task 516015 | n_decoded =    216, tg =   9.59 t/s, tg_3s =   9.55 t/s
953.50.457.699 I slot print_timing: id  0 | task 516015 | n_decoded =    245, tg =   9.59 t/s, tg_3s =   9.55 t/s
953.53.495.026 I slot print_timing: id  0 | task 516015 | n_decoded =    274, tg =   9.58 t/s, tg_3s =   9.55 t/s
953.56.530.293 I slot print_timing: id  0 | task 516015 | n_decoded =    303, tg =   9.58 t/s, tg_3s =   9.55 t/s
953.59.565.551 I slot print_timing: id  0 | task 516015 | n_decoded =    332, tg =   9.58 t/s, tg_3s =   9.55 t/s
954.02.600.717 I slot print_timing: id  0 | task 516015 | n_decoded =    361, tg =   9.58 t/s, tg_3s =   9.55 t/s
954.05.635.881 I slot print_timing: id  0 | task 516015 | n_decoded =    390, tg =   9.58 t/s, tg_3s =   9.55 t/s
954.08.671.519 I slot print_timing: id  0 | task 516015 | n_decoded =    419, tg =   9.57 t/s, tg_3s =   9.55 t/s
954.11.714.203 I slot print_timing: id  0 | task 516015 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.53 t/s
954.14.751.704 I slot print_timing: id  0 | task 516015 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.55 t/s
954.17.788.888 I slot print_timing: id  0 | task 516015 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
954.20.827.367 I slot print_timing: id  0 | task 516015 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.54 t/s
954.23.864.639 I slot print_timing: id  0 | task 516015 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.55 t/s
954.26.902.018 I slot print_timing: id  0 | task 516015 | n_decoded =    593, tg =   9.57 t/s, tg_3s =   9.55 t/s
954.29.939.540 I slot print_timing: id  0 | task 516015 | n_decoded =    622, tg =   9.56 t/s, tg_3s =   9.55 t/s
954.32.976.868 I slot print_timing: id  0 | task 516015 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.55 t/s
954.36.014.188 I slot print_timing: id  0 | task 516015 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
954.39.062.250 I slot print_timing: id  0 | task 516015 | n_decoded =    709, tg =   9.56 t/s, tg_3s =   9.51 t/s
954.40.637.054 I slot print_timing: id  0 | task 516015 | prompt eval time =    2192.51 ms /    77 tokens (   28.47 ms per token,    35.12 tokens per second)
954.40.637.061 I slot print_timing: id  0 | task 516015 |        eval time =   75729.61 ms /   724 tokens (  104.60 ms per token,     9.56 tokens per second)
954.40.637.063 I slot print_timing: id  0 | task 516015 |       total time =   77922.12 ms /   801 tokens
954.40.637.064 I slot print_timing: id  0 | task 516015 |    graphs reused =     512755
954.40.637.129 I slot      release: id  0 | task 516015 | stop processing: n_tokens = 800, truncated = 0
954.40.671.198 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 155342238278
954.40.671.357 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 488.560 MiB)
954.41.111.488 I slot launch_slot_: id  0 | task 516741 | processing task, is_child = 0
954.52.834.064 I slot print_timing: id  0 | task 516741 | n_decoded =    100, tg =   9.65 t/s, tg_3s =   9.65 t/s
954.55.868.851 I slot print_timing: id  0 | task 516741 | n_decoded =    129, tg =   9.63 t/s, tg_3s =   9.56 t/s
954.58.903.780 I slot print_timing: id  0 | task 516741 | n_decoded =    158, tg =   9.61 t/s, tg_3s =   9.56 t/s
955.01.938.677 I slot print_timing: id  0 | task 516741 | n_decoded =    187, tg =   9.60 t/s, tg_3s =   9.56 t/s
955.04.977.176 I slot print_timing: id  0 | task 516741 | n_decoded =    216, tg =   9.60 t/s, tg_3s =   9.54 t/s
955.08.013.923 I slot print_timing: id  0 | task 516741 | n_decoded =    245, tg =   9.59 t/s, tg_3s =   9.55 t/s
955.11.050.298 I slot print_timing: id  0 | task 516741 | n_decoded =    274, tg =   9.59 t/s, tg_3s =   9.55 t/s
955.14.086.643 I slot print_timing: id  0 | task 516741 | n_decoded =    303, tg =   9.58 t/s, tg_3s =   9.55 t/s
955.17.123.495 I slot print_timing: id  0 | task 516741 | n_decoded =    332, tg =   9.58 t/s, tg_3s =   9.55 t/s
955.20.160.515 I slot print_timing: id  0 | task 516741 | n_decoded =    361, tg =   9.58 t/s, tg_3s =   9.55 t/s
955.23.197.257 I slot print_timing: id  0 | task 516741 | n_decoded =    390, tg =   9.58 t/s, tg_3s =   9.55 t/s
955.26.232.263 I slot print_timing: id  0 | task 516741 | n_decoded =    419, tg =   9.57 t/s, tg_3s =   9.56 t/s
955.29.267.276 I slot print_timing: id  0 | task 516741 | n_decoded =    448, tg =   9.57 t/s, tg_3s =   9.56 t/s
955.32.309.356 I slot print_timing: id  0 | task 516741 | n_decoded =    477, tg =   9.57 t/s, tg_3s =   9.53 t/s
955.35.346.822 I slot print_timing: id  0 | task 516741 | n_decoded =    506, tg =   9.57 t/s, tg_3s =   9.55 t/s
955.38.385.332 I slot print_timing: id  0 | task 516741 | n_decoded =    535, tg =   9.57 t/s, tg_3s =   9.54 t/s
955.41.422.704 I slot print_timing: id  0 | task 516741 | n_decoded =    564, tg =   9.57 t/s, tg_3s =   9.55 t/s
955.44.460.821 I slot print_timing: id  0 | task 516741 | n_decoded =    593, tg =   9.57 t/s, tg_3s =   9.55 t/s
955.47.498.655 I slot print_timing: id  0 | task 516741 | n_decoded =    622, tg =   9.56 t/s, tg_3s =   9.55 t/s
955.50.536.933 I slot print_timing: id  0 | task 516741 | n_decoded =    651, tg =   9.56 t/s, tg_3s =   9.54 t/s
955.53.574.049 I slot print_timing: id  0 | task 516741 | n_decoded =    680, tg =   9.56 t/s, tg_3s =   9.55 t/s
