0.00.057.543 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.058.208 W srv  llama_server: -----------------
0.00.058.211 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.058.212 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.058.212 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.058.213 W srv  llama_server: -----------------
0.00.059.690 I srv    load_model: loading model '~/AI/Models/ladder/Ternary-Bonsai-2-27B-PQ2_0.gguf'
0.04.131.978 I cmn          init: llama threadpool init, n_threads = 20
0.04.428.025 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'true'
0.04.446.129 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.446.226 I srv  llama_server: model loaded
0.04.446.248 I srv  llama_server: listening on http://0.0.0.0:8097
0.05.193.911 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
55.41.283.159 I slot print_timing: id  0 | task 43716 | n_gen =   4323, tg =  14.66 t/s, tg_3s =  14.56 t/s
55.44.299.934 I slot print_timing: id  0 | task 43716 | n_gen =   4367, tg =  14.66 t/s, tg_3s =  14.59 t/s
55.47.317.382 I slot print_timing: id  0 | task 43716 | n_gen =   4411, tg =  14.66 t/s, tg_3s =  14.58 t/s
55.50.336.007 I slot print_timing: id  0 | task 43716 | n_gen =   4455, tg =  14.66 t/s, tg_3s =  14.58 t/s
55.53.366.308 I slot print_timing: id  0 | task 43716 | n_gen =   4499, tg =  14.66 t/s, tg_3s =  14.52 t/s
55.56.394.430 I slot print_timing: id  0 | task 43716 | n_gen =   4543, tg =  14.65 t/s, tg_3s =  14.53 t/s
55.59.419.694 I slot print_timing: id  0 | task 43716 | n_gen =   4587, tg =  14.65 t/s, tg_3s =  14.54 t/s
56.02.447.755 I slot print_timing: id  0 | task 43716 | n_gen =   4631, tg =  14.65 t/s, tg_3s =  14.53 t/s
56.05.473.146 I slot print_timing: id  0 | task 43716 | n_gen =   4675, tg =  14.65 t/s, tg_3s =  14.54 t/s
56.08.500.284 I slot print_timing: id  0 | task 43716 | n_gen =   4719, tg =  14.65 t/s, tg_3s =  14.54 t/s
56.11.535.634 I slot print_timing: id  0 | task 43716 | n_gen =   4763, tg =  14.65 t/s, tg_3s =  14.50 t/s
56.14.566.827 I slot print_timing: id  0 | task 43716 | n_gen =   4807, tg =  14.65 t/s, tg_3s =  14.52 t/s
56.17.595.403 I slot print_timing: id  0 | task 43716 | n_gen =   4851, tg =  14.65 t/s, tg_3s =  14.53 t/s
56.20.626.400 I slot print_timing: id  0 | task 43716 | n_gen =   4895, tg =  14.64 t/s, tg_3s =  14.52 t/s
56.23.654.974 I slot print_timing: id  0 | task 43716 | n_gen =   4939, tg =  14.64 t/s, tg_3s =  14.53 t/s
56.26.682.956 I slot print_timing: id  0 | task 43716 | n_gen =   4983, tg =  14.64 t/s, tg_3s =  14.53 t/s
56.29.719.730 I slot print_timing: id  0 | task 43716 | n_gen =   5027, tg =  14.64 t/s, tg_3s =  14.49 t/s
56.32.750.908 I slot print_timing: id  0 | task 43716 | n_gen =   5071, tg =  14.64 t/s, tg_3s =  14.52 t/s
56.35.780.933 I slot print_timing: id  0 | task 43716 | n_gen =   5115, tg =  14.64 t/s, tg_3s =  14.52 t/s
56.38.812.474 I slot print_timing: id  0 | task 43716 | n_gen =   5159, tg =  14.64 t/s, tg_3s =  14.51 t/s
56.41.846.040 I slot print_timing: id  0 | task 43716 | n_gen =   5203, tg =  14.64 t/s, tg_3s =  14.50 t/s
56.44.883.052 I slot print_timing: id  0 | task 43716 | n_gen =   5247, tg =  14.64 t/s, tg_3s =  14.49 t/s
56.47.913.414 I slot print_timing: id  0 | task 43716 | n_gen =   5291, tg =  14.63 t/s, tg_3s =  14.52 t/s
56.50.945.555 I slot print_timing: id  0 | task 43716 | n_gen =   5335, tg =  14.63 t/s, tg_3s =  14.51 t/s
56.53.976.877 I slot print_timing: id  0 | task 43716 | n_gen =   5379, tg =  14.63 t/s, tg_3s =  14.52 t/s
56.57.005.931 I slot print_timing: id  0 | task 43716 | n_gen =   5423, tg =  14.63 t/s, tg_3s =  14.53 t/s
57.00.034.945 I slot print_timing: id  0 | task 43716 | n_gen =   5467, tg =  14.63 t/s, tg_3s =  14.53 t/s
57.03.074.835 I slot print_timing: id  0 | task 43716 | n_gen =   5511, tg =  14.63 t/s, tg_3s =  14.47 t/s
57.06.112.347 I slot print_timing: id  0 | task 43716 | n_gen =   5555, tg =  14.63 t/s, tg_3s =  14.49 t/s
57.09.149.590 I slot print_timing: id  0 | task 43716 | n_gen =   5599, tg =  14.63 t/s, tg_3s =  14.49 t/s
57.12.185.988 I slot print_timing: id  0 | task 43716 | n_gen =   5643, tg =  14.63 t/s, tg_3s =  14.49 t/s
57.15.222.994 I slot print_timing: id  0 | task 43716 | n_gen =   5687, tg =  14.63 t/s, tg_3s =  14.49 t/s
57.18.259.923 I slot print_timing: id  0 | task 43716 | n_gen =   5731, tg =  14.62 t/s, tg_3s =  14.49 t/s
57.21.302.597 I slot print_timing: id  0 | task 43716 | n_gen =   5775, tg =  14.62 t/s, tg_3s =  14.46 t/s
57.24.344.227 I slot print_timing: id  0 | task 43716 | n_gen =   5819, tg =  14.62 t/s, tg_3s =  14.47 t/s
57.27.382.455 I slot print_timing: id  0 | task 43716 | n_gen =   5863, tg =  14.62 t/s, tg_3s =  14.48 t/s
57.30.422.256 I slot print_timing: id  0 | task 43716 | n_gen =   5907, tg =  14.62 t/s, tg_3s =  14.47 t/s
57.33.459.101 I slot print_timing: id  0 | task 43716 | n_gen =   5951, tg =  14.62 t/s, tg_3s =  14.49 t/s
57.36.499.274 I slot print_timing: id  0 | task 43716 | n_gen =   5995, tg =  14.62 t/s, tg_3s =  14.47 t/s
57.39.545.927 I slot print_timing: id  0 | task 43716 | n_gen =   6039, tg =  14.62 t/s, tg_3s =  14.44 t/s
57.42.591.341 I slot print_timing: id  0 | task 43716 | n_gen =   6083, tg =  14.62 t/s, tg_3s =  14.45 t/s
57.45.632.621 I slot print_timing: id  0 | task 43716 | n_gen =   6127, tg =  14.61 t/s, tg_3s =  14.47 t/s
57.46.812.330 I slot print_timing: id  0 | task 43716 | prompt eval time =     312.90 ms /     4 tokens (   78.23 ms per token,    12.78 tokens per second)
57.46.812.338 I slot print_timing: id  0 | task 43716 |        eval time =  420365.64 ms /  6144 tokens (   68.43 ms per token,    14.61 tokens per second)
57.46.812.339 I slot print_timing: id  0 | task 43716 |       total time =  420678.54 ms /  6148 tokens
57.46.812.341 I slot print_timing: id  0 | task 43716 |    graphs reused =      49539
57.46.812.624 I slot      release: id  0 | task 43716 | stop processing: n_tokens = 6279, truncated = 0
57.46.820.393 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.022
57.46.820.892 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 720.899 MiB)
57.47.785.972 I slot launch_slot_: id  0 | task 49861 | processing task, is_child = 0
57.54.810.213 I slot print_timing: id  0 | task 49861 | n_gen =    100, tg =  14.75 t/s, tg_3s =  14.90 t/s
57.57.863.767 I slot print_timing: id  0 | task 49861 | n_gen =    145, tg =  14.75 t/s, tg_3s =  14.74 t/s
58.00.913.669 I slot print_timing: id  0 | task 49861 | n_gen =    190, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.03.961.100 I slot print_timing: id  0 | task 49861 | n_gen =    235, tg =  14.75 t/s, tg_3s =  14.77 t/s
58.07.009.786 I slot print_timing: id  0 | task 49861 | n_gen =    280, tg =  14.75 t/s, tg_3s =  14.76 t/s
58.10.057.932 I slot print_timing: id  0 | task 49861 | n_gen =    325, tg =  14.76 t/s, tg_3s =  14.76 t/s
58.13.108.435 I slot print_timing: id  0 | task 49861 | n_gen =    370, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.16.168.164 I slot print_timing: id  0 | task 49861 | n_gen =    415, tg =  14.75 t/s, tg_3s =  14.71 t/s
58.19.218.561 I slot print_timing: id  0 | task 49861 | n_gen =    460, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.22.270.935 I slot print_timing: id  0 | task 49861 | n_gen =    505, tg =  14.75 t/s, tg_3s =  14.74 t/s
58.25.318.709 I slot print_timing: id  0 | task 49861 | n_gen =    550, tg =  14.75 t/s, tg_3s =  14.76 t/s
58.28.370.691 I slot print_timing: id  0 | task 49861 | n_gen =    595, tg =  14.75 t/s, tg_3s =  14.74 t/s
58.31.428.944 I slot print_timing: id  0 | task 49861 | n_gen =    640, tg =  14.75 t/s, tg_3s =  14.71 t/s
58.34.481.707 I slot print_timing: id  0 | task 49861 | n_gen =    685, tg =  14.75 t/s, tg_3s =  14.74 t/s
58.37.532.668 I slot print_timing: id  0 | task 49861 | n_gen =    730, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.40.582.641 I slot print_timing: id  0 | task 49861 | n_gen =    775, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.43.637.113 I slot print_timing: id  0 | task 49861 | n_gen =    820, tg =  14.75 t/s, tg_3s =  14.73 t/s
58.46.688.645 I slot print_timing: id  0 | task 49861 | n_gen =    865, tg =  14.75 t/s, tg_3s =  14.75 t/s
58.49.751.102 I slot print_timing: id  0 | task 49861 | n_gen =    910, tg =  14.74 t/s, tg_3s =  14.69 t/s
58.52.812.117 I slot print_timing: id  0 | task 49861 | n_gen =    955, tg =  14.74 t/s, tg_3s =  14.70 t/s
58.55.871.178 I slot print_timing: id  0 | task 49861 | n_gen =   1000, tg =  14.74 t/s, tg_3s =  14.71 t/s
58.58.931.923 I slot print_timing: id  0 | task 49861 | n_gen =   1045, tg =  14.74 t/s, tg_3s =  14.70 t/s
59.01.991.390 I slot print_timing: id  0 | task 49861 | n_gen =   1090, tg =  14.74 t/s, tg_3s =  14.71 t/s
59.05.052.884 I slot print_timing: id  0 | task 49861 | n_gen =   1135, tg =  14.74 t/s, tg_3s =  14.70 t/s
59.08.118.107 I slot print_timing: id  0 | task 49861 | n_gen =   1180, tg =  14.73 t/s, tg_3s =  14.68 t/s
59.11.177.810 I slot print_timing: id  0 | task 49861 | n_gen =   1225, tg =  14.73 t/s, tg_3s =  14.71 t/s
59.14.238.011 I slot print_timing: id  0 | task 49861 | n_gen =   1270, tg =  14.73 t/s, tg_3s =  14.70 t/s
59.17.297.664 I slot print_timing: id  0 | task 49861 | n_gen =   1315, tg =  14.73 t/s, tg_3s =  14.71 t/s
59.20.357.623 I slot print_timing: id  0 | task 49861 | n_gen =   1360, tg =  14.73 t/s, tg_3s =  14.71 t/s
59.23.423.257 I slot print_timing: id  0 | task 49861 | n_gen =   1405, tg =  14.73 t/s, tg_3s =  14.68 t/s
59.26.485.214 I slot print_timing: id  0 | task 49861 | n_gen =   1450, tg =  14.73 t/s, tg_3s =  14.70 t/s
59.29.547.338 I slot print_timing: id  0 | task 49861 | n_gen =   1495, tg =  14.73 t/s, tg_3s =  14.70 t/s
59.32.609.163 I slot print_timing: id  0 | task 49861 | n_gen =   1540, tg =  14.73 t/s, tg_3s =  14.70 t/s
59.35.671.767 I slot print_timing: id  0 | task 49861 | n_gen =   1585, tg =  14.72 t/s, tg_3s =  14.69 t/s
59.38.735.641 I slot print_timing: id  0 | task 49861 | n_gen =   1630, tg =  14.72 t/s, tg_3s =  14.69 t/s
59.41.736.558 I slot print_timing: id  0 | task 49861 | n_gen =   1674, tg =  14.72 t/s, tg_3s =  14.66 t/s
59.44.737.156 I slot print_timing: id  0 | task 49861 | n_gen =   1718, tg =  14.72 t/s, tg_3s =  14.66 t/s
59.47.799.344 I slot print_timing: id  0 | task 49861 | n_gen =   1763, tg =  14.72 t/s, tg_3s =  14.70 t/s
59.50.860.925 I slot print_timing: id  0 | task 49861 | n_gen =   1808, tg =  14.72 t/s, tg_3s =  14.70 t/s
59.53.926.585 I slot print_timing: id  0 | task 49861 | n_gen =   1853, tg =  14.72 t/s, tg_3s =  14.68 t/s
59.56.988.599 I slot print_timing: id  0 | task 49861 | n_gen =   1898, tg =  14.72 t/s, tg_3s =  14.70 t/s
59.59.989.980 I slot print_timing: id  0 | task 49861 | n_gen =   1942, tg =  14.72 t/s, tg_3s =  14.66 t/s
60.03.052.159 I slot print_timing: id  0 | task 49861 | n_gen =   1987, tg =  14.72 t/s, tg_3s =  14.70 t/s
60.06.113.560 I slot print_timing: id  0 | task 49861 | n_gen =   2032, tg =  14.72 t/s, tg_3s =  14.70 t/s
60.09.175.523 I slot print_timing: id  0 | task 49861 | n_gen =   2077, tg =  14.72 t/s, tg_3s =  14.70 t/s
60.12.237.378 I slot print_timing: id  0 | task 49861 | n_gen =   2122, tg =  14.72 t/s, tg_3s =  14.70 t/s
60.15.299.167 I slot print_timing: id  0 | task 49861 | n_gen =   2167, tg =  14.71 t/s, tg_3s =  14.70 t/s
60.18.306.590 I slot print_timing: id  0 | task 49861 | n_gen =   2211, tg =  14.71 t/s, tg_3s =  14.63 t/s
60.21.308.829 I slot print_timing: id  0 | task 49861 | n_gen =   2255, tg =  14.71 t/s, tg_3s =  14.66 t/s
60.24.311.383 I slot print_timing: id  0 | task 49861 | n_gen =   2299, tg =  14.71 t/s, tg_3s =  14.65 t/s
60.27.313.505 I slot print_timing: id  0 | task 49861 | n_gen =   2343, tg =  14.71 t/s, tg_3s =  14.66 t/s
60.30.317.517 I slot print_timing: id  0 | task 49861 | n_gen =   2387, tg =  14.71 t/s, tg_3s =  14.65 t/s
60.33.330.263 I slot print_timing: id  0 | task 49861 | n_gen =   2431, tg =  14.71 t/s, tg_3s =  14.60 t/s
60.36.334.599 I slot print_timing: id  0 | task 49861 | n_gen =   2475, tg =  14.71 t/s, tg_3s =  14.65 t/s
60.39.340.152 I slot print_timing: id  0 | task 49861 | n_gen =   2519, tg =  14.70 t/s, tg_3s =  14.64 t/s
60.42.346.574 I slot print_timing: id  0 | task 49861 | n_gen =   2563, tg =  14.70 t/s, tg_3s =  14.64 t/s
60.45.355.857 I slot print_timing: id  0 | task 49861 | n_gen =   2607, tg =  14.70 t/s, tg_3s =  14.62 t/s
60.48.364.269 I slot print_timing: id  0 | task 49861 | n_gen =   2651, tg =  14.70 t/s, tg_3s =  14.63 t/s
60.51.378.164 I slot print_timing: id  0 | task 49861 | n_gen =   2695, tg =  14.70 t/s, tg_3s =  14.60 t/s
60.54.383.998 I slot print_timing: id  0 | task 49861 | n_gen =   2739, tg =  14.70 t/s, tg_3s =  14.64 t/s
60.57.391.639 I slot print_timing: id  0 | task 49861 | n_gen =   2783, tg =  14.70 t/s, tg_3s =  14.63 t/s
61.00.399.324 I slot print_timing: id  0 | task 49861 | n_gen =   2827, tg =  14.70 t/s, tg_3s =  14.63 t/s
61.03.406.113 I slot print_timing: id  0 | task 49861 | n_gen =   2871, tg =  14.69 t/s, tg_3s =  14.63 t/s
61.06.413.540 I slot print_timing: id  0 | task 49861 | n_gen =   2915, tg =  14.69 t/s, tg_3s =  14.63 t/s
61.09.429.436 I slot print_timing: id  0 | task 49861 | n_gen =   2959, tg =  14.69 t/s, tg_3s =  14.59 t/s
61.12.434.711 I slot print_timing: id  0 | task 49861 | n_gen =   3003, tg =  14.69 t/s, tg_3s =  14.64 t/s
61.15.443.652 I slot print_timing: id  0 | task 49861 | n_gen =   3047, tg =  14.69 t/s, tg_3s =  14.62 t/s
61.18.452.471 I slot print_timing: id  0 | task 49861 | n_gen =   3091, tg =  14.69 t/s, tg_3s =  14.62 t/s
61.21.462.471 I slot print_timing: id  0 | task 49861 | n_gen =   3135, tg =  14.69 t/s, tg_3s =  14.62 t/s
61.24.470.977 I slot print_timing: id  0 | task 49861 | n_gen =   3179, tg =  14.69 t/s, tg_3s =  14.63 t/s
61.27.490.329 I slot print_timing: id  0 | task 49861 | n_gen =   3223, tg =  14.69 t/s, tg_3s =  14.57 t/s
61.30.507.357 I slot print_timing: id  0 | task 49861 | n_gen =   3267, tg =  14.68 t/s, tg_3s =  14.58 t/s
61.33.525.268 I slot print_timing: id  0 | task 49861 | n_gen =   3311, tg =  14.68 t/s, tg_3s =  14.58 t/s
61.36.541.146 I slot print_timing: id  0 | task 49861 | n_gen =   3355, tg =  14.68 t/s, tg_3s =  14.59 t/s
61.39.559.453 I slot print_timing: id  0 | task 49861 | n_gen =   3399, tg =  14.68 t/s, tg_3s =  14.58 t/s
61.42.576.593 I slot print_timing: id  0 | task 49861 | n_gen =   3443, tg =  14.68 t/s, tg_3s =  14.58 t/s
61.45.598.079 I slot print_timing: id  0 | task 49861 | n_gen =   3487, tg =  14.68 t/s, tg_3s =  14.56 t/s
61.48.616.763 I slot print_timing: id  0 | task 49861 | n_gen =   3531, tg =  14.68 t/s, tg_3s =  14.58 t/s
61.51.631.660 I slot print_timing: id  0 | task 49861 | n_gen =   3575, tg =  14.68 t/s, tg_3s =  14.59 t/s
61.54.645.916 I slot print_timing: id  0 | task 49861 | n_gen =   3619, tg =  14.67 t/s, tg_3s =  14.60 t/s
61.57.658.936 I slot print_timing: id  0 | task 49861 | n_gen =   3663, tg =  14.67 t/s, tg_3s =  14.60 t/s
62.00.680.482 I slot print_timing: id  0 | task 49861 | n_gen =   3707, tg =  14.67 t/s, tg_3s =  14.56 t/s
62.03.696.658 I slot print_timing: id  0 | task 49861 | n_gen =   3751, tg =  14.67 t/s, tg_3s =  14.59 t/s
62.06.713.776 I slot print_timing: id  0 | task 49861 | n_gen =   3795, tg =  14.67 t/s, tg_3s =  14.58 t/s
62.09.730.347 I slot print_timing: id  0 | task 49861 | n_gen =   3839, tg =  14.67 t/s, tg_3s =  14.59 t/s
62.12.746.789 I slot print_timing: id  0 | task 49861 | n_gen =   3883, tg =  14.67 t/s, tg_3s =  14.59 t/s
62.15.763.620 I slot print_timing: id  0 | task 49861 | n_gen =   3927, tg =  14.67 t/s, tg_3s =  14.58 t/s
62.18.785.584 I slot print_timing: id  0 | task 49861 | n_gen =   3971, tg =  14.67 t/s, tg_3s =  14.56 t/s
62.21.803.010 I slot print_timing: id  0 | task 49861 | n_gen =   4015, tg =  14.67 t/s, tg_3s =  14.58 t/s
62.24.820.894 I slot print_timing: id  0 | task 49861 | n_gen =   4059, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.27.838.373 I slot print_timing: id  0 | task 49861 | n_gen =   4103, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.30.855.409 I slot print_timing: id  0 | task 49861 | n_gen =   4147, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.33.872.365 I slot print_timing: id  0 | task 49861 | n_gen =   4191, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.36.893.699 I slot print_timing: id  0 | task 49861 | n_gen =   4235, tg =  14.66 t/s, tg_3s =  14.56 t/s
62.39.910.665 I slot print_timing: id  0 | task 49861 | n_gen =   4279, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.42.927.952 I slot print_timing: id  0 | task 49861 | n_gen =   4323, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.45.945.446 I slot print_timing: id  0 | task 49861 | n_gen =   4367, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.48.966.893 I slot print_timing: id  0 | task 49861 | n_gen =   4411, tg =  14.66 t/s, tg_3s =  14.56 t/s
62.51.983.918 I slot print_timing: id  0 | task 49861 | n_gen =   4455, tg =  14.66 t/s, tg_3s =  14.58 t/s
62.55.008.896 I slot print_timing: id  0 | task 49861 | n_gen =   4499, tg =  14.66 t/s, tg_3s =  14.55 t/s
62.58.033.781 I slot print_timing: id  0 | task 49861 | n_gen =   4543, tg =  14.65 t/s, tg_3s =  14.55 t/s
63.01.059.522 I slot print_timing: id  0 | task 49861 | n_gen =   4587, tg =  14.65 t/s, tg_3s =  14.54 t/s
63.04.085.448 I slot print_timing: id  0 | task 49861 | n_gen =   4631, tg =  14.65 t/s, tg_3s =  14.54 t/s
63.07.111.251 I slot print_timing: id  0 | task 49861 | n_gen =   4675, tg =  14.65 t/s, tg_3s =  14.54 t/s
63.10.137.178 I slot print_timing: id  0 | task 49861 | n_gen =   4719, tg =  14.65 t/s, tg_3s =  14.54 t/s
63.13.170.038 I slot print_timing: id  0 | task 49861 | n_gen =   4763, tg =  14.65 t/s, tg_3s =  14.51 t/s
63.16.197.238 I slot print_timing: id  0 | task 49861 | n_gen =   4807, tg =  14.65 t/s, tg_3s =  14.53 t/s
63.19.225.837 I slot print_timing: id  0 | task 49861 | n_gen =   4851, tg =  14.65 t/s, tg_3s =  14.53 t/s
63.22.254.097 I slot print_timing: id  0 | task 49861 | n_gen =   4895, tg =  14.65 t/s, tg_3s =  14.53 t/s
63.25.282.677 I slot print_timing: id  0 | task 49861 | n_gen =   4939, tg =  14.64 t/s, tg_3s =  14.53 t/s
63.28.311.553 I slot print_timing: id  0 | task 49861 | n_gen =   4983, tg =  14.64 t/s, tg_3s =  14.53 t/s
63.31.347.041 I slot print_timing: id  0 | task 49861 | n_gen =   5027, tg =  14.64 t/s, tg_3s =  14.50 t/s
63.34.376.826 I slot print_timing: id  0 | task 49861 | n_gen =   5071, tg =  14.64 t/s, tg_3s =  14.52 t/s
63.37.409.565 I slot print_timing: id  0 | task 49861 | n_gen =   5115, tg =  14.64 t/s, tg_3s =  14.51 t/s
63.40.440.744 I slot print_timing: id  0 | task 49861 | n_gen =   5159, tg =  14.64 t/s, tg_3s =  14.52 t/s
63.43.472.429 I slot print_timing: id  0 | task 49861 | n_gen =   5203, tg =  14.64 t/s, tg_3s =  14.51 t/s
63.46.510.886 I slot print_timing: id  0 | task 49861 | n_gen =   5247, tg =  14.64 t/s, tg_3s =  14.48 t/s
63.49.544.203 I slot print_timing: id  0 | task 49861 | n_gen =   5291, tg =  14.64 t/s, tg_3s =  14.51 t/s
63.52.576.363 I slot print_timing: id  0 | task 49861 | n_gen =   5335, tg =  14.63 t/s, tg_3s =  14.51 t/s
63.55.607.892 I slot print_timing: id  0 | task 49861 | n_gen =   5379, tg =  14.63 t/s, tg_3s =  14.51 t/s
63.58.639.725 I slot print_timing: id  0 | task 49861 | n_gen =   5423, tg =  14.63 t/s, tg_3s =  14.51 t/s
64.01.671.711 I slot print_timing: id  0 | task 49861 | n_gen =   5467, tg =  14.63 t/s, tg_3s =  14.51 t/s
64.04.712.312 I slot print_timing: id  0 | task 49861 | n_gen =   5511, tg =  14.63 t/s, tg_3s =  14.47 t/s
64.07.748.761 I slot print_timing: id  0 | task 49861 | n_gen =   5555, tg =  14.63 t/s, tg_3s =  14.49 t/s
64.10.787.797 I slot print_timing: id  0 | task 49861 | n_gen =   5599, tg =  14.63 t/s, tg_3s =  14.48 t/s
64.13.825.254 I slot print_timing: id  0 | task 49861 | n_gen =   5643, tg =  14.63 t/s, tg_3s =  14.49 t/s
64.16.861.786 I slot print_timing: id  0 | task 49861 | n_gen =   5687, tg =  14.63 t/s, tg_3s =  14.49 t/s
64.19.899.100 I slot print_timing: id  0 | task 49861 | n_gen =   5731, tg =  14.62 t/s, tg_3s =  14.49 t/s
64.22.945.103 I slot print_timing: id  0 | task 49861 | n_gen =   5775, tg =  14.62 t/s, tg_3s =  14.45 t/s
64.25.985.166 I slot print_timing: id  0 | task 49861 | n_gen =   5819, tg =  14.62 t/s, tg_3s =  14.47 t/s
64.29.022.971 I slot print_timing: id  0 | task 49861 | n_gen =   5863, tg =  14.62 t/s, tg_3s =  14.48 t/s
64.32.060.272 I slot print_timing: id  0 | task 49861 | n_gen =   5907, tg =  14.62 t/s, tg_3s =  14.49 t/s
64.35.096.421 I slot print_timing: id  0 | task 49861 | n_gen =   5951, tg =  14.62 t/s, tg_3s =  14.49 t/s
64.38.134.207 I slot print_timing: id  0 | task 49861 | n_gen =   5995, tg =  14.62 t/s, tg_3s =  14.48 t/s
64.41.181.443 I slot print_timing: id  0 | task 49861 | n_gen =   6039, tg =  14.62 t/s, tg_3s =  14.44 t/s
64.44.224.272 I slot print_timing: id  0 | task 49861 | n_gen =   6083, tg =  14.62 t/s, tg_3s =  14.46 t/s
64.47.264.768 I slot print_timing: id  0 | task 49861 | n_gen =   6127, tg =  14.61 t/s, tg_3s =  14.47 t/s
64.50.311.535 I slot print_timing: id  0 | task 49861 | n_gen =   6171, tg =  14.61 t/s, tg_3s =  14.44 t/s
64.53.353.418 I slot print_timing: id  0 | task 49861 | n_gen =   6215, tg =  14.61 t/s, tg_3s =  14.46 t/s
64.56.394.929 I slot print_timing: id  0 | task 49861 | n_gen =   6259, tg =  14.61 t/s, tg_3s =  14.47 t/s
64.59.445.461 I slot print_timing: id  0 | task 49861 | n_gen =   6303, tg =  14.61 t/s, tg_3s =  14.42 t/s
65.02.485.243 I slot print_timing: id  0 | task 49861 | n_gen =   6347, tg =  14.61 t/s, tg_3s =  14.47 t/s
65.05.525.413 I slot print_timing: id  0 | task 49861 | n_gen =   6391, tg =  14.61 t/s, tg_3s =  14.47 t/s
65.08.567.751 I slot print_timing: id  0 | task 49861 | n_gen =   6435, tg =  14.61 t/s, tg_3s =  14.46 t/s
65.11.609.914 I slot print_timing: id  0 | task 49861 | n_gen =   6479, tg =  14.61 t/s, tg_3s =  14.46 t/s
65.14.660.117 I slot print_timing: id  0 | task 49861 | n_gen =   6523, tg =  14.60 t/s, tg_3s =  14.43 t/s
65.17.699.148 I slot print_timing: id  0 | task 49861 | n_gen =   6567, tg =  14.60 t/s, tg_3s =  14.48 t/s
65.20.741.162 I slot print_timing: id  0 | task 49861 | n_gen =   6611, tg =  14.60 t/s, tg_3s =  14.46 t/s
65.23.782.839 I slot print_timing: id  0 | task 49861 | n_gen =   6655, tg =  14.60 t/s, tg_3s =  14.47 t/s
65.26.824.769 I slot print_timing: id  0 | task 49861 | n_gen =   6699, tg =  14.60 t/s, tg_3s =  14.46 t/s
65.29.866.913 I slot print_timing: id  0 | task 49861 | n_gen =   6743, tg =  14.60 t/s, tg_3s =  14.46 t/s
65.32.918.864 I slot print_timing: id  0 | task 49861 | n_gen =   6787, tg =  14.60 t/s, tg_3s =  14.42 t/s
65.35.966.910 I slot print_timing: id  0 | task 49861 | n_gen =   6831, tg =  14.60 t/s, tg_3s =  14.44 t/s
65.39.015.574 I slot print_timing: id  0 | task 49861 | n_gen =   6875, tg =  14.60 t/s, tg_3s =  14.43 t/s
65.42.066.044 I slot print_timing: id  0 | task 49861 | n_gen =   6919, tg =  14.60 t/s, tg_3s =  14.42 t/s
65.45.113.165 I slot print_timing: id  0 | task 49861 | n_gen =   6963, tg =  14.59 t/s, tg_3s =  14.44 t/s
65.48.162.670 I slot print_timing: id  0 | task 49861 | n_gen =   7007, tg =  14.59 t/s, tg_3s =  14.43 t/s
65.51.224.955 I slot print_timing: id  0 | task 49861 | n_gen =   7051, tg =  14.59 t/s, tg_3s =  14.37 t/s
65.54.275.963 I slot print_timing: id  0 | task 49861 | n_gen =   7095, tg =  14.59 t/s, tg_3s =  14.42 t/s
65.57.328.227 I slot print_timing: id  0 | task 49861 | n_gen =   7139, tg =  14.59 t/s, tg_3s =  14.42 t/s
66.00.379.072 I slot print_timing: id  0 | task 49861 | n_gen =   7183, tg =  14.59 t/s, tg_3s =  14.42 t/s
66.03.428.972 I slot print_timing: id  0 | task 49861 | n_gen =   7227, tg =  14.59 t/s, tg_3s =  14.43 t/s
66.06.478.043 I slot print_timing: id  0 | task 49861 | n_gen =   7271, tg =  14.59 t/s, tg_3s =  14.43 t/s
66.09.537.582 I slot print_timing: id  0 | task 49861 | n_gen =   7315, tg =  14.59 t/s, tg_3s =  14.38 t/s
66.12.588.069 I slot print_timing: id  0 | task 49861 | n_gen =   7359, tg =  14.59 t/s, tg_3s =  14.42 t/s
